order_id,customer_id,order_date,store_id,status
O005676,C00733,2024-03-25,S06,Completed
O005677,C00187,2025-12-12,S04,Completed
O005678,C00925,2024-01-10,S07,Returned
O005679,C00785,2024-05-17,S02,Completed
O005680,C00408,2025-12-13,S07,Cancelled
O005681,C01149,2024-06-04,S02,Completed
O005682,C00341,2025-02-11,S01,Completed
O005683,C00563,2024-08-12,S05,Completed
O005684,C00651,2025-08-02,S02,Completed
O005685,C00952,2024-07-02,S08,Completed
O005686,C01194,2024-07-13,S08,Completed
O005687,C01063,2025-07-07,S01,Completed
O005688,C00069,2025-01-30,S04,Completed
O005689,C00381,2025-10-24,S09,Completed
O005690,C00057,2025-08-18,S05,Completed
O005691,C00850,2024-05-13,S10,Completed
O005692,C01123,2024-11-04,S06,Completed
O005693,C00916,2025-06-25,S03,Completed
O005694,C00325,2024-01-09,S05,Completed
O005695,C00461,2024-06-18,S01,Completed
O005696,C00179,2024-10-16,S08,Completed
O005697,C00844,2024-06-16,S06,Completed
O005698,C00574,2024-12-09,S02,Returned
O005699,C00119,2025-05-11,S04,Completed
O005700,C00549,2024-05-24,S04,Completed
O005701,C00646,2025-02-16,S09,Completed
O005702,C00026,2025-08-10,S09,Completed
O005703,C01032,2025-11-19,S05,Completed
O005704,C00969,2025-04-01,S03,Completed
O005705,C00533,2025-12-01,S01,Completed
O005706,C00149,2024-10-28,S06,Completed
O005707,C01049,2024-02-15,S08,Completed
O005708,C00655,2024-01-17,S01,Completed
O005709,C00945,2025-07-31,S01,Completed
O005710,C00555,2024-12-25,S07,Completed
O005711,C00425,2024-09-17,S07,Completed
O005712,C00293,2024-05-02,S02,Completed
O005713,C00554,2024-08-18,S03,Completed
O005714,C00431,2025-09-28,S02,Completed
O005715,C00604,2024-04-21,S06,Completed
O005716,C00317,2025-08-15,S08,Completed
O005717,C00398,2024-09-02,S08,Completed
O005718,C00596,2025-01-25,S01,Returned
O005719,C00546,2025-01-26,S09,Completed
O005720,C00076,2024-11-23,S08,Completed
O005721,C00865,2024-08-02,S09,Completed
O005722,C00916,2025-01-01,S09,Completed
O005723,C00709,2024-03-22,S06,Completed
O005724,C00486,2024-03-16,S03,Completed
O005725,C01112,2025-06-10,S01,Completed
O005726,C00747,2025-05-17,S08,Completed
O005727,C01031,2025-04-23,S10,Completed
O005728,C00550,2025-01-06,S03,Completed
O005729,C00976,2024-09-21,S07,Completed
O005730,C01076,2024-09-20,S10,Completed
O005731,C00942,2024-04-19,S06,Completed
O005732,C00919,2024-11-02,S03,Completed
O005733,C01167,2024-07-18,S06,Completed
O005734,C00363,2024-08-13,S03,Completed
O005735,C00382,2024-07-03,S09,Completed
O005736,C00271,2024-01-31,S01,Completed
O005737,C01038,2025-09-05,S08,Completed
O005738,C00298,2024-04-08,S05,Completed
O005739,C01004,2024-12-04,S04,Completed
O005740,C00234,2024-09-22,S01,Completed
O005741,C00575,2025-10-13,S09,Cancelled
O005742,C00027,2024-12-15,S09,Completed
O005743,C00093,2025-12-28,S05,Completed
O005744,C00617,2025-06-27,S09,Completed
O005745,C00309,2025-04-01,S10,Returned
O005746,C00052,2024-03-28,S09,Completed
O005747,C00319,2024-03-03,S07,Completed
O005748,C00181,2025-01-21,S08,Completed
O005749,C01144,2025-04-03,S01,Completed
O005750,C00875,2025-08-08,S04,Completed
O005751,C01067,2025-09-27,S10,Completed
O005752,C00647,2024-09-25,S10,Completed
O005753,C00197,2025-09-24,S04,Completed
O005754,C00645,2024-12-11,S09,Completed
O005755,C00971,2025-12-24,S03,Returned
O005756,C00255,2025-10-21,S10,Completed
O005757,C00732,2024-03-18,S10,Completed
O005758,C00336,2024-12-30,S01,Completed
O005759,C00990,2024-01-14,S05,Completed
O005760,C00900,2024-05-15,S07,Completed
O005761,C00514,2024-10-30,S04,Completed
O005762,C00242,2025-01-31,S09,Completed
O005763,C00149,2024-03-19,S06,Completed
O005764,C00757,2025-12-05,S06,Completed
O005765,C00620,2025-02-21,S03,Completed
O005766,C00453,2024-08-29,S10,Returned
O005767,C00212,2024-02-20,S10,Completed
O005768,C00668,2025-01-18,S05,Completed
O005769,C00594,2025-01-09,S10,Completed
O005770,C00131,2025-12-30,S06,Completed
O005771,C00612,2024-07-24,S04,Completed
O005772,C00256,2025-05-03,S03,Completed
O005773,C00561,2025-01-15,S05,Completed
O005774,C00063,2024-11-06,S07,Completed
O005775,C00407,2025-01-09,S06,Completed
O005776,C00802,2025-09-23,S02,Cancelled
O005777,C01129,2025-08-14,S01,Completed
O005778,C00015,2024-02-11,S05,Completed
O005779,C00259,2025-06-16,S05,Completed
O005780,C00723,2025-06-05,S06,Completed
O005781,C00614,2024-06-01,S03,Completed
O005782,C01069,2024-11-07,S01,Completed
O005783,C00813,2024-10-20,S04,Completed
O005784,C00331,2025-08-20,S04,Completed
O005785,C00165,2024-04-22,S10,Completed
O005786,C01089,2025-12-01,S02,Returned
O005787,C00387,2024-04-21,S08,Completed
O005788,C01054,2024-06-23,S06,Completed
O005789,C00328,2024-10-28,S03,Completed
O005790,C00320,2025-05-30,S01,Completed
O005791,C00399,2024-08-08,S03,Completed
O005792,C00105,2024-06-19,S08,Completed
O005793,C00696,2024-11-13,S04,Completed
O005794,C01017,2024-07-31,S03,Completed
O005795,C00330,2024-09-09,S04,Completed
O005796,C00660,2024-05-03,S04,Completed
O005797,C01071,2025-10-01,S02,Completed
O005798,C00599,2024-07-31,S04,Completed
O005799,C00821,2025-09-15,S09,Completed
O005800,C00641,2024-03-25,S04,Completed
O005801,C00314,2025-05-30,S01,Completed
O005802,C01171,2024-03-05,S01,Completed
O005803,C00462,2024-11-13,S01,Completed
O005804,C00486,2024-12-11,S05,Completed
O005805,C00410,2025-09-23,S06,Completed
O005806,C00027,2024-08-30,S06,Completed
O005807,C01053,2024-05-16,S06,Completed
O005808,C00271,2024-09-03,S09,Completed
O005809,C00686,2025-03-16,S01,Completed
O005810,C00501,2024-02-14,S10,Completed
O005811,C00385,2025-10-19,S06,Completed
O005812,C00060,2025-11-18,S08,Completed
O005813,C01131,2025-07-07,S08,Completed
O005814,C00220,2024-03-29,S03,Returned
O005815,C00771,2025-12-30,S05,Completed
O005816,C00564,2024-08-15,S10,Completed
O005817,C00546,2024-10-17,S04,Completed
O005818,C00096,2025-02-25,S01,Cancelled
O005819,C00989,2024-03-07,S09,Completed
O005820,C01113,2024-09-07,S05,Returned
O005821,C00828,2024-02-10,S02,Completed
O005822,C00231,2024-04-08,S02,Completed
O005823,C00968,2024-11-01,S07,Completed
O005824,C00275,2025-03-31,S04,Completed
O005825,C00246,2025-08-13,S01,Completed
O005826,C00111,2024-10-27,S05,Completed
O005827,C00234,2024-07-17,S02,Completed
O005828,C00417,2025-10-20,S07,Completed
O005829,C00678,2025-05-02,S09,Completed
O005830,C01152,2024-04-15,S01,Completed
O005831,C00803,2025-02-04,S02,Completed
O005832,C00619,2025-12-05,S06,Completed
O005833,C01152,2025-04-21,S08,Completed
O005834,C00707,2024-05-01,S07,Completed
O005835,C00851,2024-03-17,S09,Completed
O005836,C00475,2024-11-07,S02,Completed
O005837,C00655,2024-04-21,S09,Completed
O005838,C00395,2025-11-12,S04,Completed
O005839,C00111,2025-06-01,S03,Completed
O005840,C00090,2024-07-15,S07,Completed
O005841,C00763,2024-04-07,S05,Completed
O005842,C01125,2025-04-03,S05,Completed
O005843,C00132,2024-08-17,S02,Completed
O005844,C01037,2024-06-16,S06,Completed
O005845,C00457,2024-01-08,S06,Returned
O005846,C00098,2024-06-20,S04,Completed
O005847,C01144,2024-12-25,S05,Completed
O005848,C00293,2024-07-13,S07,Completed
O005849,C01025,2024-09-25,S08,Completed
O005850,C00572,2024-01-19,S06,Completed
O005851,C00250,2024-12-19,S05,Completed
O005852,C00652,2024-02-18,S03,Completed
O005853,C00149,2025-04-08,S07,Completed
O005854,C00044,2024-12-21,S08,Completed
O005855,C01068,2024-06-06,S03,Completed
O005856,C01102,2024-03-06,S05,Completed
O005857,C00162,2025-07-24,S02,Completed
O005858,C00253,2024-11-03,S10,Completed
O005859,C00132,2024-12-02,S10,Completed
O005860,C00474,2025-11-01,S04,Completed
O005861,C01133,2024-04-30,S04,Completed
O005862,C00706,2025-02-07,S08,Completed
O005863,C01059,2025-10-08,S03,Completed
O005864,C00275,2025-07-21,S05,Completed
O005865,C00187,2024-04-05,S05,Completed
O005866,C00949,2024-04-23,S02,Completed
O005867,C00243,2025-03-04,S09,Cancelled
O005868,C00264,2025-06-23,S04,Cancelled
O005869,C00522,2024-01-02,S09,Completed
O005870,C00963,2024-07-30,S09,Completed
O005871,C00783,2025-08-02,S02,Completed
O005872,C01111,2025-10-01,S09,Completed
O005873,C00535,2024-11-28,S09,Completed
O005874,C00210,2024-01-24,S02,Completed
O005875,C00046,2025-01-02,S06,Completed
O005876,C00026,2025-05-20,S09,Completed
O005877,C00175,2024-06-24,S04,Completed
O005878,C00322,2025-03-04,S02,Completed
O005879,C01159,2025-03-17,S07,Completed
O005880,C00055,2025-07-01,S09,Completed
O005881,C01180,2025-05-28,S06,Completed
O005882,C00668,2024-12-26,S04,Completed
O005883,C00147,2024-09-30,S01,Completed
O005884,C00599,2024-06-25,S04,Returned
O005885,C00020,2024-09-20,S03,Completed
O005886,C00333,2024-07-04,S07,Returned
O005887,C00907,2025-06-10,S10,Completed
O005888,C00944,2024-10-05,S05,Completed
O005889,C00911,2025-12-06,S03,Completed
O005890,C00401,2024-07-16,S02,Completed
O005891,C00950,2024-12-14,S02,Completed
O005892,C00028,2025-02-24,S05,Completed
O005893,C00467,2024-10-31,S08,Returned
O005894,C00982,2024-03-04,S08,Completed
O005895,C00101,2024-10-16,S05,Completed
O005896,C00551,2024-01-18,S02,Completed
O005897,C00802,2024-03-04,S04,Completed
O005898,C00353,2024-11-25,S07,Completed
O005899,C00296,2024-01-17,S06,Completed
O005900,C00353,2025-03-18,S10,Completed
O005901,C00908,2024-05-20,S07,Completed
O005902,C01154,2024-11-03,S05,Completed
O005903,C01019,2025-03-19,S02,Completed
O005904,C01180,2025-05-10,S08,Completed
O005905,C01098,2025-03-01,S02,Returned
O005906,C01114,2025-04-19,S08,Completed
O005907,C00455,2024-09-01,S07,Completed
O005908,C00712,2025-03-25,S03,Completed
O005909,C00980,2024-12-16,S04,Completed
O005910,C00739,2025-08-21,S07,Completed
O005911,C00977,2025-12-11,S04,Completed
O005912,C00233,2024-06-09,S09,Completed
O005913,C01024,2024-05-19,S07,Completed
O005914,C00102,2025-05-07,S01,Completed
O005915,C00953,2025-08-10,S01,Completed
O005916,C00481,2025-06-14,S04,Completed
O005917,C00108,2025-01-27,S09,Completed
O005918,C01189,2025-02-04,S04,Completed
O005919,C00973,2024-02-19,S05,Completed
O005920,C00704,2024-10-21,S01,Completed
O005921,C00335,2025-02-28,S02,Completed
O005922,C00086,2024-01-12,S04,Completed
O005923,C00734,2024-11-30,S04,Returned
O005924,C00875,2024-01-15,S10,Completed
O005925,C00364,2024-01-28,S06,Completed
O005926,C00060,2025-01-22,S06,Completed
O005927,C00560,2024-10-18,S08,Completed
O005928,C00117,2024-09-06,S09,Completed
O005929,C00874,2025-05-19,S01,Completed
O005930,C00915,2024-04-07,S01,Completed
O005931,C00968,2024-12-02,S06,Completed
O005932,C00999,2024-02-08,S04,Completed
O005933,C00044,2024-02-07,S04,Completed
O005934,C00509,2024-10-26,S01,Completed
O005935,C01189,2024-06-27,S09,Completed
O005936,C00849,2025-08-31,S03,Completed
O005937,C00917,2025-04-13,S05,Returned
O005938,C00898,2024-10-08,S10,Completed
O005939,C00799,2024-06-12,S01,Completed
O005940,C00876,2025-03-28,S08,Returned
O005941,C00286,2024-04-06,S03,Completed
O005942,C00684,2024-11-04,S01,Completed
O005943,C00819,2024-09-18,S10,Completed
O005944,C00121,2024-10-19,S06,Completed
O005945,C00945,2024-09-05,S01,Completed
O005946,C01018,2024-09-01,S03,Completed
O005947,C00907,2024-09-07,S05,Completed
O005948,C00013,2024-05-02,S04,Completed
O005949,C00603,2024-11-20,S07,Completed
O005950,C00200,2025-11-11,S06,Completed
O005951,C00586,2025-05-15,S03,Completed
O005952,C00448,2025-11-17,S08,Completed
O005953,C00841,2025-12-16,S08,Completed
O005954,C01095,2024-03-06,S02,Completed
O005955,C00590,2024-02-28,S07,Completed
O005956,C01154,2025-12-31,S01,Completed
O005957,C00889,2025-05-12,S02,Completed
O005958,C00043,2025-01-07,S08,Completed
O005959,C00520,2024-09-22,S01,Completed
O005960,C01037,2025-10-14,S02,Returned
O005961,C00725,2024-08-23,S01,Completed
O005962,C00623,2024-08-05,S05,Returned
O005963,C00988,2025-06-10,S07,Completed
O005964,C00803,2025-03-16,S06,Cancelled
O005965,C00535,2025-10-11,S06,Completed
O005966,C00302,2025-02-09,S06,Cancelled
O005967,C00527,2025-08-23,S08,Completed
O005968,C01139,2025-08-11,S05,Cancelled
O005969,C00460,2025-10-09,S10,Completed
O005970,C00832,2025-04-13,S07,Completed
O005971,C00505,2024-04-19,S03,Completed
O005972,C00932,2024-12-18,S09,Completed
O005973,C00325,2024-03-31,S10,Completed
O005974,C00579,2025-02-17,S03,Returned
O005975,C00761,2025-12-02,S06,Completed
O005976,C01199,2024-03-13,S03,Completed
O005977,C00851,2025-11-15,S01,Completed
O005978,C01196,2025-06-30,S01,Completed
O005979,C00960,2025-12-22,S03,Completed
O005980,C00502,2024-10-24,S04,Completed
O005981,C00334,2025-10-06,S02,Completed
O005982,C00284,2024-10-09,S09,Completed
O005983,C00475,2025-05-19,S08,Completed
O005984,C01078,2024-07-16,S03,Completed
O005985,C00632,2024-02-01,S07,Completed
O005986,C00703,2025-10-09,S04,Completed
O005987,C00409,2024-12-06,S05,Completed
O005988,C00982,2025-10-19,S04,Completed
O005989,C00559,2024-11-29,S09,Completed
O005990,C00222,2024-05-22,S07,Completed
O005991,C00158,2025-02-13,S04,Completed
O005992,C00348,2024-02-13,S08,Completed
O005993,C01183,2024-02-01,S02,Completed
O005994,C00889,2024-01-28,S07,Completed
O005995,C00922,2025-02-26,S01,Completed
O005996,C00662,2025-05-05,S08,Completed
O005997,C00405,2024-06-08,S06,Completed
O005998,C00677,2024-07-25,S05,Completed
O005999,C00589,2024-01-18,S09,Completed
O006000,C00558,2024-04-12,S09,Completed
O006001,C00905,2025-08-04,S03,Completed
O006002,C01071,2025-09-22,S09,Completed
O006003,C00479,2025-10-12,S09,Completed
O006004,C00487,2025-11-02,S02,Completed
O006005,C00566,2024-08-19,S05,Completed
O006006,C00524,2025-10-21,S02,Cancelled
O006007,C00704,2025-02-27,S01,Completed
O006008,C01030,2025-06-30,S07,Completed
O006009,C00821,2024-08-26,S04,Cancelled
O006010,C01168,2024-11-29,S05,Completed
O006011,C00858,2024-05-28,S04,Completed
O006012,C00585,2025-09-14,S06,Completed
O006013,C00686,2025-02-11,S02,Completed
O006014,C00232,2024-01-17,S08,Cancelled
O006015,C00270,2024-08-13,S04,Completed
O006016,C00940,2025-10-13,S08,Returned
O006017,C00874,2025-10-17,S03,Completed
O006018,C00052,2024-09-16,S05,Completed
O006019,C00116,2025-12-29,S03,Completed
O006020,C00538,2025-11-04,S07,Returned
O006021,C00541,2025-08-26,S03,Completed
O006022,C01043,2024-06-22,S08,Completed
O006023,C00815,2024-07-23,S09,Completed
O006024,C00791,2025-02-18,S02,Completed
O006025,C00618,2025-05-22,S03,Completed
O006026,C00419,2024-06-01,S07,Completed
O006027,C00309,2024-04-12,S05,Cancelled
O006028,C00864,2025-12-14,S10,Completed
O006029,C00186,2024-03-05,S07,Completed
O006030,C00261,2024-04-26,S02,Completed
O006031,C00160,2025-10-26,S04,Completed
O006032,C00870,2024-06-04,S01,Completed
O006033,C00762,2025-11-06,S05,Completed
O006034,C00224,2024-03-22,S08,Completed
O006035,C00180,2025-06-01,S01,Completed
O006036,C00020,2024-03-07,S07,Completed
O006037,C00632,2024-08-25,S07,Completed
O006038,C00058,2025-08-06,S07,Completed
O006039,C01117,2025-08-29,S01,Completed
O006040,C00723,2024-11-21,S03,Completed
O006041,C00615,2025-08-12,S02,Completed
O006042,C00562,2024-03-07,S05,Completed
O006043,C00374,2024-06-24,S02,Completed
O006044,C00622,2025-11-14,S05,Cancelled
O006045,C00088,2025-04-22,S05,Completed
O006046,C01044,2024-09-11,S04,Completed
O006047,C01014,2024-03-03,S07,Completed
O006048,C00014,2025-02-06,S10,Completed
O006049,C00133,2024-07-10,S06,Completed
O006050,C01058,2024-11-24,S02,Cancelled
O006051,C00892,2024-03-11,S04,Completed
O006052,C00592,2024-03-03,S07,Completed
O006053,C00583,2024-10-23,S09,Completed
O006054,C01179,2024-09-01,S09,Completed
O006055,C01102,2025-06-02,S03,Completed
O006056,C01196,2025-01-27,S01,Completed
O006057,C00289,2025-08-23,S09,Returned
O006058,C01013,2024-06-25,S08,Completed
O006059,C00879,2024-07-22,S07,Completed
O006060,C00007,2025-10-07,S06,Completed
O006061,C01184,2025-08-16,S10,Completed
O006062,C00240,2025-06-16,S07,Completed
O006063,C00536,2024-05-07,S09,Completed
O006064,C00070,2024-07-13,S06,Completed
O006065,C00216,2024-07-12,S10,Completed
O006066,C01128,2024-07-02,S03,Completed
O006067,C01078,2024-09-03,S03,Completed
O006068,C00806,2024-11-19,S04,Completed
O006069,C00330,2024-06-08,S10,Completed
O006070,C00848,2025-12-06,S10,Completed
O006071,C00045,2025-09-13,S08,Returned
O006072,C00829,2024-03-06,S10,Completed
O006073,C00198,2024-09-10,S09,Cancelled
O006074,C00896,2024-10-09,S08,Completed
O006075,C00332,2024-02-29,S10,Completed
O006076,C00696,2024-04-27,S02,Completed
O006077,C00027,2025-02-26,S04,Completed
O006078,C01190,2025-07-09,S04,Completed
O006079,C00318,2025-12-22,S02,Completed
O006080,C00365,2024-02-05,S08,Completed
O006081,C01127,2025-06-14,S03,Completed
O006082,C00960,2024-03-31,S02,Completed
O006083,C00373,2024-10-27,S07,Completed
O006084,C00245,2025-12-24,S01,Cancelled
O006085,C01193,2024-08-04,S06,Completed
O006086,C00478,2024-04-07,S03,Completed
O006087,C00125,2025-03-31,S03,Completed
O006088,C00537,2025-06-14,S05,Completed
O006089,C00706,2025-06-21,S03,Returned
O006090,C00531,2024-01-28,S04,Completed
O006091,C00786,2025-07-29,S03,Completed
O006092,C00254,2024-11-19,S07,Completed
O006093,C00121,2024-08-10,S03,Returned
O006094,C01056,2024-03-20,S10,Completed
O006095,C00661,2025-07-16,S04,Completed
O006096,C01061,2025-04-02,S02,Completed
O006097,C01037,2025-09-05,S02,Returned
O006098,C00088,2024-06-24,S09,Returned
O006099,C00046,2025-06-05,S01,Completed
O006100,C01143,2025-04-01,S01,Completed
O006101,C00933,2025-02-26,S10,Completed
O006102,C00745,2024-04-09,S01,Completed
O006103,C00967,2025-02-06,S03,Completed
O006104,C00763,2025-07-29,S02,Completed
O006105,C00762,2025-01-14,S03,Completed
O006106,C00794,2025-06-14,S05,Completed
O006107,C00744,2024-11-27,S09,Completed
O006108,C01070,2024-11-13,S02,Completed
O006109,C00558,2025-10-14,S01,Completed
O006110,C00526,2025-06-20,S06,Completed
O006111,C00597,2024-03-29,S03,Completed
O006112,C00840,2025-08-26,S07,Completed
O006113,C00003,2025-05-25,S06,Completed
O006114,C01052,2024-02-11,S07,Cancelled
O006115,C00157,2025-01-23,S05,Completed
O006116,C00855,2024-03-21,S01,Completed
O006117,C00511,2025-02-05,S03,Completed
O006118,C00687,2024-04-16,S03,Cancelled
O006119,C01138,2024-04-20,S07,Completed
O006120,C00571,2024-10-03,S03,Completed
O006121,C00715,2024-08-01,S05,Completed
O006122,C00239,2025-05-20,S04,Returned
O006123,C00303,2024-04-30,S04,Completed
O006124,C00607,2024-05-13,S07,Completed
O006125,C00991,2025-12-20,S01,Cancelled
O006126,C00334,2025-01-05,S07,Completed
O006127,C00113,2024-09-13,S08,Completed
O006128,C00362,2025-11-27,S03,Completed
O006129,C00801,2024-06-28,S03,Completed
O006130,C00097,2024-02-17,S04,Completed
O006131,C00016,2025-08-21,S06,Completed
O006132,C00556,2024-01-19,S07,Completed
O006133,C00376,2024-02-15,S01,Completed
O006134,C00742,2025-03-26,S04,Completed
O006135,C00390,2024-02-25,S07,Completed
O006136,C00620,2025-10-18,S02,Completed
O006137,C00824,2024-04-01,S01,Completed
O006138,C00320,2024-03-22,S01,Completed
O006139,C00196,2024-03-19,S10,Cancelled
O006140,C00418,2025-10-23,S06,Completed
O006141,C00607,2024-10-09,S05,Completed
O006142,C00568,2024-11-06,S01,Completed
O006143,C00544,2024-06-08,S10,Cancelled
O006144,C00231,2024-11-11,S03,Completed
O006145,C00884,2025-10-29,S07,Completed
O006146,C00521,2024-06-04,S09,Completed
O006147,C00703,2025-12-14,S09,Completed
O006148,C00846,2025-04-12,S06,Cancelled
O006149,C00673,2025-04-06,S03,Completed
O006150,C00021,2024-04-26,S01,Completed
O006151,C00588,2025-10-27,S03,Completed
O006152,C00898,2024-12-29,S10,Completed
O006153,C00371,2025-09-22,S02,Completed
O006154,C00078,2025-12-11,S05,Returned
O006155,C00648,2025-04-10,S08,Completed
O006156,C00140,2024-07-02,S05,Completed
O006157,C00553,2025-10-21,S01,Completed
O006158,C00998,2024-06-14,S03,Completed
O006159,C00282,2024-03-15,S05,Completed
O006160,C00440,2024-09-28,S07,Completed
O006161,C00270,2025-11-21,S05,Completed
O006162,C01158,2025-05-17,S10,Completed
O006163,C00746,2025-07-16,S05,Completed
O006164,C00104,2025-08-09,S07,Cancelled
O006165,C00766,2025-10-17,S08,Completed
O006166,C00095,2024-12-08,S08,Completed
O006167,C00729,2025-11-30,S07,Completed
O006168,C00480,2025-09-26,S03,Completed
O006169,C00780,2024-09-07,S02,Completed
O006170,C00013,2024-05-09,S01,Cancelled
