order_item_id,order_id,product_id,quantity,discount
LI013537,O000043,P0101,1.0,0.018
LI013538,O004361,P0019,2.0,0.145
LI013539,O001832,P0096,1.0,0.119
LI013540,O000046,P0029,3.0,0.027
LI013541,O003642,P0073,1.0,0.116
LI013542,O006072,P0007,1.0,0.02
LI013543,O001676,P0058,2.0,0.233
LI013544,O003353,P0076,4.0,0.065
LI013545,O006382,P0060,2.0,0.181
LI013546,O001270,P0051,2.0,0.063
LI013547,O003984,P0095,3.0,0.119
LI013548,O003964,P0082,4.0,0.233
LI013549,O003024,P0092,2.0,0.218
LI013550,O002791,P0050,3.0,0.195
LI013551,O003171,P0021,2.0,0.198
LI013552,O004823,P0009,3.0,0.206
LI013553,O006344,P0034,5.0,0.186
LI013554,O001013,P0034,1.0,0.224
LI013555,O004590,P0047,1.0,0.088
LI013556,O003508,P0024,2.0,0.132
LI013557,O004803,P0080,3.0,0.162
LI013558,O002072,P0028,5.0,0.049
LI013559,O002006,P0046,1.0,0.126
LI013560,O002318,P0051,2.0,0.031
LI013561,O004834,P0111,2.0,0.153
LI013562,O005348,P0099,3.0,0.024
LI013563,O002176,P0006,4.0,0.126
LI013564,O004639,P0102,2.0,0.115
LI013565,O001787,P0063,5.0,0.028
LI013566,O003130,P0118,5.0,0.11
LI013567,O002373,P0053,4.0,0.169
LI013568,O005226,P0064,5.0,0.149
LI013569,O001461,P0052,3.0,0.115
LI013570,O006229,P0060,2.0,0.091
LI013571,O005122,P0041,3.0,0.014
LI013572,O005557,P0011,4.0,0.239
LI013573,O001465,P0004,4.0,0.101
LI013574,O005342,P0014,3.0,0.104
LI013575,O003042,P0013,1.0,0.032
LI013576,O005145,P0015,4.0,0.133
LI013577,O001059,P0113,2.0,0.245
LI013578,O000972,P0008,4.0,0.063
LI013579,O002391,P0107,3.0,0.078
LI013580,O005084,P0088,3.0,0.059
LI013581,O005486,P0011,5.0,0.217
LI013582,O005456,P0112,1.0,0.119
LI013583,O003000,P0099,3.0,0.206
LI013584,O002505,P0089,5.0,0.213
LI013585,O000899,P0023,5.0,0.187
LI013586,O001814,P0111,2.0,0.065
LI013587,O001503,P0109,5.0,0.009
LI013588,O005926,P0007,1.0,0.036
LI013589,O000343,P0069,2.0,0.174
LI013590,O003861,P0032,3.0,0.185
LI013591,O003352,P0092,3.0,0.192
LI013592,O002861,P0044,5.0,0.061
LI013593,O001249,P0003,4.0,0.038
LI013594,O006191,P0094,1.0,0.231
LI013595,O001209,P0044,1.0,0.166
LI013596,O005011,P0069,5.0,0.185
LI013597,O006306,P0051,1.0,0.023
LI013598,O005763,P0061,2.0,0.103
LI013599,O004391,P0051,5.0,0.016
LI013600,O002140,P0033,4.0,0.164
LI013601,O001611,P0020,3.0,0.122
LI013602,O001980,P0030,1.0,0.113
LI013603,O005378,P0044,3.0,0.226
LI013604,O002798,P0086,4.0,0.185
LI013605,O000557,P0086,4.0,0.241
LI013606,O006119,P0102,2.0,0.012
LI013607,O003995,P0029,4.0,0.154
LI013608,O004405,P0021,4.0,0.158
LI013609,O005769,P0082,1.0,0.007
LI013610,O003687,P0053,3.0,0.197
LI013611,O001153,P0112,1.0,0.038
LI013612,O003745,P0011,1.0,0.175
LI013613,O003622,P0010,5.0,0.009
LI013614,O005281,P0035,5.0,0.153
LI013615,O006320,P0026,2.0,0.13
LI013616,O005891,P0114,2.0,0.121
LI013617,O003360,P0044,4.0,0.092
LI013618,O000973,P0110,2.0,0.105
LI013619,O003908,P0004,2.0,0.119
LI013620,O003729,P0074,4.0,0.074
LI013621,O005034,P0057,3.0,0.234
LI013622,O003412,P0039,4.0,0.241
LI013623,O003067,P0080,4.0,0.075
LI013624,O001292,P0041,3.0,0.195
LI013625,O004314,P0094,4.0,0.188
LI013626,O002861,P0067,5.0,0.219
LI013627,O000164,P0098,2.0,0.001
LI013628,O003920,P0089,4.0,0.085
LI013629,O001715,P0102,1.0,0.036
LI013630,O003463,P0106,2.0,0.098
LI013631,O001441,P0036,5.0,0.144
LI013632,O002096,P0004,5.0,0.227
LI013633,O005314,P0106,4.0,0.21
LI013634,O000801,P0074,3.0,0.125
LI013635,O002766,P0013,1.0,0.006
LI013636,O006228,P0070,4.0,0.075
LI013637,O002661,P0007,3.0,0.027
LI013638,O001691,P0028,5.0,0.163
LI013639,O000234,P0059,2.0,0.174
LI013640,O001877,P0037,5.0,0.162
LI013641,O000962,P0015,4.0,0.069
LI013642,O003371,P0030,3.0,0.23
LI013643,O006291,P0104,4.0,0.147
LI013644,O006340,P0074,5.0,0.149
LI013645,O005002,P0012,1.0,0.204
LI013646,O005110,P0081,5.0,0.017
LI013647,O001046,P0112,4.0,0.052
LI013648,O006092,P0030,3.0,0.147
LI013649,O004482,P0001,4.0,0.153
LI013650,O006121,P0036,2.0,0.117
LI013651,O004460,P0104,2.0,0.195
LI013652,O006418,P0088,3.0,0.086
LI013653,O001408,P0102,5.0,0.003
LI013654,O000208,P0021,4.0,0.085
LI013655,O004371,P0106,2.0,0.241
LI013656,O001753,P0032,1.0,0.195
LI013657,O000496,P0063,2.0,0.08
LI013658,O000902,P0082,5.0,0.056
LI013659,O003599,P0013,3.0,0.203
LI013660,O002207,P0037,1.0,0.05
LI013661,O001750,P0044,4.0,0.145
LI013662,O000460,P0021,4.0,0.127
LI013663,O004490,P0018,3.0,0.106
LI013664,O000917,P0104,1.0,0.106
LI013665,O004260,P0046,1.0,0.176
LI013666,O004735,P0047,1.0,0.026
LI013667,O003402,P0026,3.0,0.099
LI013668,O004666,P0005,3.0,0.242
LI013669,O002195,P0005,4.0,0.195
LI013670,O000960,P0031,2.0,0.005
LI013671,O004864,P0028,5.0,0.112
LI013672,O002158,P0113,4.0,0.029
LI013673,O000394,P0077,1.0,0.121
LI013674,O003633,P0113,2.0,0.026
LI013675,O005302,P0075,5.0,0.097
LI013676,O005693,P0065,1.0,0.136
LI013677,O004539,P0088,3.0,0.092
LI013678,O004059,P0013,2.0,0.145
LI013679,O004843,P0018,3.0,0.246
LI013680,O002178,P0024,5.0,0.061
LI013681,O001867,P0029,5.0,0.141
LI013682,O001800,P0028,1.0,0.118
LI013683,O000505,P0102,3.0,0.202
LI013684,O000720,P0045,4.0,0.079
LI013685,O001988,P0117,4.0,0.16
LI013686,O005774,P0086,3.0,0.173
LI013687,O006166,P0084,5.0,0.244
LI013688,O000875,P0011,2.0,0.038
LI013689,O002879,P0051,3.0,0.25
LI013690,O000634,P0059,1.0,0.18
LI013691,O004378,P0084,4.0,0.114
LI013692,O005540,P0105,1.0,0.066
LI013693,O002421,P0013,2.0,0.157
LI013694,O001325,P0047,4.0,0.035
LI013695,O001009,P0088,4.0,0.237
LI013696,O002334,P0043,4.0,0.046
LI013697,O001140,P0024,1.0,0.194
LI013698,O003221,P0048,5.0,0.086
LI013699,O000404,P0063,1.0,0.054
LI013700,O003754,P0017,5.0,0.202
LI013701,O006234,P0069,3.0,0.222
LI013702,O003191,P0054,4.0,0.001
LI013703,O000696,P0094,1.0,0.244
LI013704,O000908,P0014,2.0,0.105
LI013705,O003848,P0015,2.0,0.024
LI013706,O003165,P0073,5.0,0.113
LI013707,O006456,P0078,5.0,0.03
LI013708,O001927,P0010,4.0,0.065
LI013709,O000121,P0022,5.0,0.139
LI013710,O006461,P0095,2.0,0.09
LI013711,O006282,P0013,1.0,0.057
LI013712,O005863,P0081,1.0,0.049
LI013713,O002866,P0065,5.0,0.159
LI013714,O003732,P0014,5.0,0.227
LI013715,O005774,P0044,2.0,0.014
LI013716,O003916,P0039,3.0,0.061
LI013717,O003592,P0035,1.0,0.166
LI013718,O003577,P0119,5.0,0.247
LI013719,O004487,P0117,4.0,0.17
LI013720,O002415,P0065,5.0,0.013
LI013721,O000841,P0027,5.0,0.045
LI013722,O002806,P0120,1.0,0.087
LI013723,O005586,P0045,5.0,0.039
LI013724,O003307,P0057,4.0,0.046
LI013725,O003434,P0022,4.0,0.068
LI013726,O005362,P0034,4.0,0.093
LI013727,O001466,P0009,2.0,0.098
LI013728,O001857,P0050,4.0,0.125
LI013729,O002236,P0054,1.0,0.232
LI013730,O000404,P0058,3.0,0.248
LI013731,O005946,P0100,5.0,0.005
LI013732,O000413,P0112,5.0,0.123
LI013733,O001538,P0096,5.0,0.188
LI013734,O004250,P0062,4.0,0.018
LI013735,O006347,P0038,4.0,0.235
LI013736,O000217,P0084,4.0,0.234
LI013737,O001025,P0027,3.0,0.052
LI013738,O002814,P0064,3.0,0.196
LI013739,O004895,P0003,3.0,0.145
LI013740,O000806,P0011,3.0,0.008
LI013741,O003350,P0024,3.0,0.074
LI013742,O005039,P0029,5.0,0.066
LI013743,O002817,P0069,5.0,0.22
LI013744,O002810,P0097,3.0,0.224
LI013745,O001272,P0008,5.0,0.009
LI013746,O006232,P0019,3.0,0.185
LI013747,O000434,P0068,3.0,0.03
LI013748,O000429,P0105,3.0,0.198
LI013749,O001188,P0099,5.0,0.211
LI013750,O005615,P0094,2.0,0.015
LI013751,O004258,P0069,2.0,0.082
LI013752,O002555,P0048,2.0,0.095
LI013753,O002313,P0040,1.0,0.239
LI013754,O001996,P0102,2.0,0.093
LI013755,O002158,P0067,2.0,0.064
LI013756,O005972,P0016,2.0,0.155
LI013757,O004996,P0064,4.0,0.04
LI013758,O001743,P0008,3.0,0.156
LI013759,O001343,P0109,5.0,0.115
LI013760,O001156,P0005,4.0,0.183
LI013761,O003205,P0102,3.0,0.145
LI013762,O000394,P0099,2.0,0.044
LI013763,O003643,P0072,2.0,0.234
LI013764,O005825,P0100,4.0,0.112
LI013765,O004818,P0025,5.0,0.186
LI013766,O005492,P0053,4.0,0.133
LI013767,O002041,P0049,4.0,0.216
LI013768,O002079,P0072,3.0,0.084
LI013769,O005294,P0021,1.0,0.16
LI013770,O002865,P0051,5.0,0.02
LI013771,O003462,P0046,5.0,0.019
LI013772,O005830,P0009,4.0,0.211
LI013773,O006250,P0064,4.0,0.205
LI013774,O005216,P0096,2.0,0.09
LI013775,O005113,P0108,4.0,0.169
LI013776,O005150,P0077,3.0,0.207
LI013777,O004257,P0023,2.0,0.036
LI013778,O001330,P0060,1.0,0.246
LI013779,O001647,P0059,3.0,0.221
LI013780,O006340,P0008,5.0,0.173
LI013781,O002656,P0064,5.0,0.136
LI013782,O002386,P0099,3.0,0.224
LI013783,O005258,P0054,4.0,0.185
LI013784,O002838,P0092,4.0,0.146
LI013785,O005430,P0015,4.0,0.223
LI013786,O005299,P0052,5.0,0.053
LI013787,O004433,P0093,3.0,0.061
LI013788,O003306,P0051,4.0,0.233
LI013789,O003321,P0004,2.0,0.017
LI013790,O006276,P0034,5.0,0.012
LI013791,O006393,P0101,3.0,0.198
LI013792,O003877,P0024,3.0,0.103
LI013793,O003527,P0021,3.0,0.229
LI013794,O004159,P0002,3.0,0.075
LI013795,O004915,P0007,1.0,0.072
LI013796,O005512,P0056,2.0,0.239
LI013797,O002305,P0075,1.0,0.138
LI013798,O001272,P0076,4.0,0.153
LI013799,O001288,P0068,1.0,0.225
LI013800,O004945,P0035,1.0,0.095
LI013801,O000361,P0104,5.0,0.062
LI013802,O006132,P0026,3.0,0.143
LI013803,O001975,P0018,1.0,0.103
LI013804,O002928,P0064,3.0,0.041
LI013805,O003465,P0119,2.0,0.03
LI013806,O002227,P0056,1.0,0.181
LI013807,O006032,P0101,5.0,0.009
LI013808,O005045,P0080,5.0,0.132
LI013809,O005626,P0055,4.0,0.082
LI013810,O001851,P0012,1.0,0.038
LI013811,O005933,P0105,2.0,0.223
LI013812,O002547,P0104,3.0,0.185
LI013813,O002725,P0037,1.0,0.193
LI013814,O003675,P0052,4.0,0.109
LI013815,O003906,P0019,5.0,0.162
LI013816,O003776,P0015,1.0,0.023
LI013817,O004388,P0086,4.0,0.035
LI013818,O004684,P0084,2.0,0.081
LI013819,O000818,P0107,3.0,0.114
LI013820,O002147,P0052,2.0,0.023
LI013821,O000181,P0077,2.0,0.141
LI013822,O004470,P0087,3.0,0.06
LI013823,O005956,P0095,1.0,0.194
LI013824,O004720,P0026,3.0,0.0
LI013825,O006397,P0045,4.0,0.217
LI013826,O006015,P0096,2.0,0.183
LI013827,O004959,P0021,3.0,0.137
LI013828,O006266,P0081,5.0,0.184
LI013829,O000442,P0093,3.0,0.091
LI013830,O002293,P0053,3.0,0.041
LI013831,O001663,P0029,4.0,0.002
LI013832,O000871,P0048,2.0,0.137
LI013833,O002875,P0086,4.0,0.073
LI013834,O002500,P0113,4.0,0.053
LI013835,O006440,P0019,5.0,0.217
LI013836,O005868,P0054,4.0,0.181
LI013837,O003213,P0078,4.0,0.248
LI013838,O001657,P0119,5.0,0.165
LI013839,O001897,P0103,1.0,0.224
LI013840,O001090,P0087,4.0,0.03
LI013841,O000483,P0105,3.0,0.181
LI013842,O000309,P0002,4.0,0.022
LI013843,O005580,P0115,2.0,0.024
LI013844,O000593,P0119,3.0,0.214
LI013845,O003844,P0032,3.0,0.09
LI013846,O001019,P0102,1.0,0.079
LI013847,O004494,P0062,2.0,0.046
LI013848,O004565,P0097,2.0,0.121
LI013849,O004713,P0007,2.0,0.051
LI013850,O004193,P0112,4.0,0.134
LI013851,O003262,P0098,4.0,0.165
LI013852,O004291,P0068,3.0,0.164
LI013853,O001358,P0087,1.0,0.091
LI013854,O000083,P0084,4.0,0.176
LI013855,O000251,P0022,4.0,0.067
LI013856,O001094,P0110,1.0,0.202
LI013857,O005412,P0029,2.0,0.0
LI013858,O002388,P0107,3.0,0.242
LI013859,O001409,P0105,4.0,0.108
LI013860,O001482,P0101,1.0,0.083
LI013861,O003212,P0003,1.0,0.156
LI013862,O001099,P0022,2.0,0.22
LI013863,O004196,P0084,5.0,0.088
LI013864,O003729,P0089,5.0,0.018
LI013865,O005295,P0098,5.0,0.088
LI013866,O003893,P0106,5.0,0.001
LI013867,O000733,P0053,4.0,0.046
LI013868,O000323,P0093,1.0,0.013
LI013869,O002058,P0057,3.0,0.097
LI013870,O003061,P0010,4.0,0.015
LI013871,O003701,P0103,5.0,0.246
LI013872,O005636,P0111,3.0,0.195
LI013873,O003385,P0101,3.0,0.105
LI013874,O001262,P0040,5.0,0.198
LI013875,O000806,P0114,3.0,0.104
LI013876,O005004,P0020,4.0,0.162
LI013877,O001534,P0102,2.0,0.205
LI013878,O002042,P0087,4.0,0.171
LI013879,O004226,P0011,4.0,0.021
LI013880,O003825,P0008,2.0,0.011
LI013881,O003457,P0093,5.0,0.142
LI013882,O003665,P0036,5.0,0.049
LI013883,O003097,P0025,2.0,0.246
LI013884,O005680,P0039,4.0,0.004
LI013885,O004660,P0098,1.0,0.187
LI013886,O001354,P0111,3.0,0.011
LI013887,O000149,P0096,3.0,0.153
LI013888,O005529,P0062,3.0,0.105
LI013889,O005731,P0105,1.0,0.158
LI013890,O001784,P0087,4.0,0.19
LI013891,O006263,P0021,5.0,0.008
LI013892,O005554,P0019,2.0,0.13
LI013893,O002276,P0025,3.0,0.236
LI013894,O000615,P0087,1.0,0.054
LI013895,O001825,P0083,2.0,0.019
LI013896,O000240,P0005,4.0,0.193
LI013897,O000913,P0083,1.0,0.185
LI013898,O003014,P0099,1.0,0.098
LI013899,O005410,P0012,2.0,0.208
LI013900,O005274,P0103,2.0,0.136
LI013901,O003754,P0025,3.0,0.119
LI013902,O000159,P0005,4.0,0.205
LI013903,O004659,P0076,2.0,0.025
LI013904,O004572,P0027,3.0,0.056
LI013905,O000548,P0004,3.0,0.111
LI013906,O005133,P0116,2.0,0.021
LI013907,O002901,P0083,1.0,0.249
LI013908,O002266,P0045,1.0,0.078
LI013909,O000755,P0047,1.0,0.237
LI013910,O000735,P0088,3.0,0.119
LI013911,O003792,P0106,1.0,0.231
LI013912,O002829,P0028,4.0,0.11
LI013913,O004318,P0097,1.0,0.204
LI013914,O002336,P0035,1.0,0.188
LI013915,O001925,P0114,3.0,0.237
LI013916,O000524,P0016,5.0,0.159
LI013917,O001511,P0012,4.0,0.057
LI013918,O002747,P0080,3.0,0.135
LI013919,O004777,P0075,4.0,0.036
LI013920,O005925,P0043,4.0,0.084
LI013921,O006468,P0028,1.0,0.197
LI013922,O000618,P0087,4.0,0.003
LI013923,O000861,P0118,1.0,0.155
LI013924,O006185,P0110,4.0,0.173
LI013925,O005881,P0081,5.0,0.225
LI013926,O005387,P0019,4.0,0.189
LI013927,O004489,P0075,2.0,0.101
LI013928,O005233,P0068,1.0,0.191
LI013929,O001308,P0074,5.0,0.156
LI013930,O005910,P0055,1.0,0.147
LI013931,O006347,P0083,5.0,0.018
LI013932,O002901,P0036,1.0,0.135
LI013933,O002822,P0062,2.0,0.217
LI013934,O003866,P0107,2.0,0.109
LI013935,O003315,P0039,5.0,0.176
LI013936,O000035,P0116,3.0,0.226
LI013937,O002101,P0041,1.0,0.134
LI013938,O001380,P0060,3.0,0.022
LI013939,O004246,P0086,4.0,0.014
LI013940,O000437,P0066,2.0,0.199
LI013941,O004546,P0059,1.0,0.008
LI013942,O002573,P0097,2.0,0.25
LI013943,O004363,P0040,4.0,0.032
LI013944,O003980,P0091,5.0,0.194
LI013945,O005729,P0019,1.0,0.217
LI013946,O006230,P0055,1.0,0.077
LI013947,O000309,P0112,1.0,0.135
LI013948,O004361,P0046,5.0,0.238
LI013949,O000492,P0004,2.0,0.239
LI013950,O005703,P0083,5.0,0.233
LI013951,O005137,P0062,2.0,0.069
LI013952,O005309,P0025,1.0,0.015
LI013953,O000522,P0063,5.0,0.026
LI013954,O005286,P0118,4.0,0.035
LI013955,O001915,P0118,5.0,0.168
LI013956,O005671,P0070,2.0,0.201
LI013957,O006131,P0111,1.0,0.013
LI013958,O002926,P0013,2.0,0.223
LI013959,O001369,P0115,3.0,0.187
LI013960,O003291,P0086,1.0,0.133
LI013961,O002142,P0004,4.0,0.247
LI013962,O003230,P0002,4.0,0.066
LI013963,O005995,P0067,3.0,0.055
LI013964,O004130,P0110,2.0,0.084
LI013965,O002849,P0030,4.0,0.132
LI013966,O003578,P0004,2.0,0.097
LI013967,O005610,P0048,1.0,0.207
LI013968,O002572,P0043,5.0,0.224
LI013969,O000233,P0093,1.0,0.242
LI013970,O001623,P0045,2.0,0.205
LI013971,O006138,P0097,3.0,0.152
LI013972,O002653,P0013,1.0,0.153
LI013973,O006251,P0047,4.0,0.047
LI013974,O001217,P0103,1.0,0.066
LI013975,O003540,P0096,1.0,0.249
LI013976,O000522,P0028,1.0,0.065
LI013977,O004733,P0037,3.0,0.117
LI013978,O002835,P0028,2.0,0.096
LI013979,O003067,P0027,3.0,0.172
LI013980,O003200,P0089,4.0,0.084
LI013981,O000341,P0030,2.0,0.171
LI013982,O002745,P0006,4.0,0.24
LI013983,O003947,P0094,2.0,0.063
LI013984,O003939,P0120,2.0,0.093
LI013985,O000059,P0009,1.0,0.086
LI013986,O006112,P0006,1.0,0.075
LI013987,O003254,P0029,3.0,0.068
LI013988,O004682,P0087,2.0,0.158
LI013989,O005634,P0070,4.0,0.137
LI013990,O000243,P0086,1.0,0.127
LI013991,O000228,P0066,4.0,0.2
LI013992,O004614,P0095,1.0,0.037
LI013993,O002603,P0053,2.0,0.042
LI013994,O005265,P0070,4.0,0.128
LI013995,O000127,P0106,3.0,0.088
LI013996,O004431,P0005,3.0,0.043
LI013997,O004854,P0020,3.0,0.173
LI013998,O001432,P0012,1.0,0.124
LI013999,O002169,P0102,1.0,0.051
LI014000,O005864,P0102,3.0,0.066
LI014001,O003960,P0008,4.0,0.181
LI014002,O002749,P0120,1.0,0.082
LI014003,O001309,P0058,3.0,0.051
LI014004,O006386,P0049,1.0,0.241
LI014005,O002126,P0064,5.0,0.022
LI014006,O001594,P0050,4.0,0.037
LI014007,O004080,P0107,2.0,0.179
LI014008,O001494,P0097,4.0,0.106
LI014009,O002031,P0039,2.0,0.188
LI014010,O003253,P0040,3.0,0.138
LI014011,O004361,P0031,1.0,0.01
LI014012,O004778,P0003,3.0,0.171
LI014013,O006439,P0083,2.0,0.201
LI014014,O000247,P0112,5.0,0.138
LI014015,O004520,P0119,2.0,0.077
LI014016,O001083,P0072,1.0,0.004
LI014017,O005932,P0030,5.0,0.227
LI014018,O004929,P0095,1.0,0.177
LI014019,O001482,P0029,5.0,0.011
LI014020,O000011,P0070,1.0,0.21
LI014021,O006491,P0056,2.0,0.013
LI014022,O002007,P0066,2.0,0.178
LI014023,O005125,P0087,2.0,0.174
LI014024,O005837,P0108,2.0,0.229
LI014025,O003442,P0063,5.0,0.041
LI014026,O003530,P0030,4.0,0.142
LI014027,O002293,P0053,4.0,0.136
LI014028,O006393,P0102,3.0,0.009
LI014029,O000945,P0046,4.0,0.16
LI014030,O000435,P0103,3.0,0.064
LI014031,O003492,P0009,2.0,0.083
LI014032,O006249,P0007,1.0,0.06
LI014033,O002290,P0063,4.0,0.014
LI014034,O003344,P0047,4.0,0.042
LI014035,O002567,P0044,2.0,0.052
LI014036,O001760,P0049,2.0,0.144
LI014037,O005164,P0079,4.0,0.034
LI014038,O003876,P0079,2.0,0.23
LI014039,O002229,P0085,4.0,0.058
LI014040,O000268,P0062,1.0,0.163
LI014041,O002199,P0059,1.0,0.039
LI014042,O003688,P0078,3.0,0.199
LI014043,O006239,P0075,4.0,0.018
LI014044,O004478,P0075,1.0,0.184
LI014045,O005918,P0084,1.0,0.098
LI014046,O000515,P0013,5.0,0.116
LI014047,O001744,P0109,1.0,0.092
LI014048,O000930,P0030,3.0,0.101
LI014049,O005734,P0104,1.0,0.001
LI014050,O003932,P0103,2.0,0.007
LI014051,O001449,P0084,5.0,0.198
LI014052,O003888,P0109,4.0,0.053
LI014053,O000199,P0043,3.0,0.152
LI014054,O002056,P0051,1.0,0.163
LI014055,O006023,P0102,4.0,0.174
LI014056,O001781,P0008,1.0,0.149
LI014057,O004901,P0115,5.0,0.157
LI014058,O006071,P0037,4.0,0.145
LI014059,O004423,P0106,2.0,0.232
LI014060,O001714,P0097,2.0,0.166
LI014061,O005714,P0090,4.0,0.088
LI014062,O005744,P0108,2.0,0.089
LI014063,O003093,P0120,3.0,0.02
LI014064,O005666,P0064,5.0,0.248
LI014065,O006399,P0039,3.0,0.223
LI014066,O003505,P0008,4.0,0.011
LI014067,O005147,P0062,3.0,0.215
LI014068,O002568,P0082,5.0,0.035
LI014069,O000930,P0039,5.0,0.06
LI014070,O004626,P0014,4.0,0.17
LI014071,O005353,P0052,3.0,0.183
LI014072,O001420,P0082,5.0,0.126
LI014073,O002006,P0057,4.0,0.242
LI014074,O001331,P0021,5.0,0.122
LI014075,O002558,P0023,1.0,0.065
LI014076,O000424,P0004,1.0,0.002
LI014077,O000150,P0074,5.0,0.217
LI014078,O003464,P0043,4.0,0.099
LI014079,O001514,P0011,1.0,0.196
LI014080,O002716,P0084,5.0,0.193
LI014081,O002994,P0019,2.0,0.011
LI014082,O005167,P0065,3.0,0.205
LI014083,O006456,P0095,5.0,0.072
LI014084,O000139,P0002,1.0,0.21
LI014085,O003726,P0105,5.0,0.123
LI014086,O001871,P0049,4.0,0.148
LI014087,O002062,P0069,1.0,0.025
LI014088,O001996,P0034,4.0,0.095
LI014089,O002819,P0004,4.0,0.243
LI014090,O005868,P0091,4.0,0.231
LI014091,O001914,P0039,5.0,0.249
LI014092,O005639,P0117,1.0,0.128
LI014093,O005671,P0049,4.0,0.205
LI014094,O004281,P0003,2.0,0.114
LI014095,O005235,P0026,3.0,0.235
LI014096,O006254,P0041,5.0,0.246
LI014097,O005697,P0065,2.0,0.219
LI014098,O000743,P0116,1.0,0.155
LI014099,O006425,P0117,3.0,0.247
LI014100,O004182,P0016,4.0,0.246
LI014101,O004234,P0058,2.0,0.119
LI014102,O003538,P0035,2.0,0.076
LI014103,O000077,P0083,4.0,0.047
LI014104,O001992,P0016,4.0,0.169
LI014105,O005257,P0033,2.0,0.009
LI014106,O003706,P0031,1.0,0.191
LI014107,O003023,P0022,5.0,0.013
LI014108,O004872,P0061,1.0,0.066
LI014109,O001017,P0108,1.0,0.124
LI014110,O000097,P0084,5.0,0.024
LI014111,O000995,P0064,1.0,0.009
LI014112,O001555,P0120,3.0,0.12
LI014113,O001033,P0070,4.0,0.222
LI014114,O000083,P0035,2.0,0.102
LI014115,O006191,P0039,5.0,0.05
LI014116,O001536,P0003,1.0,0.102
LI014117,O004526,P0096,2.0,0.181
LI014118,O005210,P0013,3.0,0.01
LI014119,O000513,P0112,1.0,0.008
LI014120,O001923,P0014,1.0,0.116
LI014121,O001698,P0041,1.0,0.169
LI014122,O005785,P0008,3.0,0.153
LI014123,O003486,P0111,4.0,0.159
LI014124,O002561,P0019,2.0,0.041
LI014125,O001915,P0109,1.0,0.135
LI014126,O004754,P0014,1.0,0.094
LI014127,O003977,P0075,3.0,0.028
LI014128,O000647,P0050,3.0,0.032
LI014129,O000798,P0099,2.0,0.161
LI014130,O000077,P0061,2.0,0.239
LI014131,O006225,P0036,1.0,0.027
LI014132,O005901,P0067,1.0,0.124
LI014133,O002684,P0089,1.0,0.062
LI014134,O000742,P0077,1.0,0.07
LI014135,O001226,P0080,1.0,0.056
LI014136,O005567,P0092,3.0,0.136
LI014137,O004203,P0045,4.0,0.014
LI014138,O000965,P0091,2.0,0.186
LI014139,O005412,P0074,3.0,0.152
LI014140,O005923,P0082,5.0,0.096
LI014141,O004782,P0072,5.0,0.054
LI014142,O005037,P0007,5.0,0.134
LI014143,O000312,P0113,2.0,0.239
LI014144,O002647,P0022,1.0,0.177
LI014145,O002732,P0102,5.0,0.07
LI014146,O000633,P0111,5.0,0.186
LI014147,O004764,P0009,4.0,0.126
LI014148,O004695,P0060,3.0,0.012
LI014149,O005546,P0042,2.0,0.154
LI014150,O003682,P0059,2.0,0.058
LI014151,O000415,P0040,4.0,0.102
LI014152,O003207,P0103,5.0,0.12
LI014153,O001543,P0029,4.0,0.2
LI014154,O000772,P0055,1.0,0.145
LI014155,O004480,P0064,5.0,0.085
LI014156,O002588,P0101,2.0,0.164
LI014157,O005892,P0114,3.0,0.048
LI014158,O000487,P0112,4.0,0.206
LI014159,O001780,P0111,4.0,0.05
LI014160,O006408,P0042,2.0,0.14
LI014161,O000030,P0029,5.0,0.051
LI014162,O000130,P0092,5.0,0.081
LI014163,O005190,P0021,5.0,0.106
LI014164,O004215,P0097,3.0,0.092
LI014165,O002375,P0063,3.0,0.233
LI014166,O003984,P0063,5.0,0.056
LI014167,O003142,P0090,3.0,0.045
LI014168,O000208,P0038,4.0,0.129
LI014169,O004187,P0079,5.0,0.237
LI014170,O004216,P0066,3.0,0.126
LI014171,O000982,P0012,4.0,0.24
LI014172,O004303,P0033,4.0,0.048
LI014173,O004502,P0079,3.0,0.003
LI014174,O002172,P0109,5.0,0.076
LI014175,O000112,P0001,5.0,0.16
LI014176,O004710,P0097,3.0,0.148
LI014177,O005041,P0068,3.0,0.06
LI014178,O001410,P0028,1.0,0.165
LI014179,O000706,P0062,4.0,0.208
LI014180,O005873,P0117,5.0,0.172
LI014181,O006291,P0078,2.0,0.182
LI014182,O006276,P0117,4.0,0.077
LI014183,O002780,P0059,5.0,0.132
LI014184,O004200,P0049,1.0,0.011
LI014185,O002601,P0045,4.0,0.09
LI014186,O002616,P0076,4.0,0.204
LI014187,O004858,P0006,5.0,0.198
LI014188,O002975,P0115,2.0,0.235
LI014189,O005040,P0020,3.0,0.242
LI014190,O000848,P0112,2.0,0.243
LI014191,O002944,P0085,1.0,0.039
LI014192,O003221,P0016,4.0,0.03
LI014193,O000169,P0012,5.0,0.219
LI014194,O000985,P0052,4.0,0.096
LI014195,O001108,P0020,3.0,0.089
LI014196,O002568,P0058,2.0,0.133
LI014197,O000107,P0045,2.0,0.113
LI014198,O004981,P0097,1.0,0.056
LI014199,O002706,P0114,5.0,0.211
LI014200,O002079,P0002,3.0,0.227
LI014201,O003619,P0034,3.0,0.187
